duration,definition,viewCount,likeCount,commentCount,publishedAt,channelId,title,description,localized,tags,k
PT23M29S,hd,42498,882,0,2020-11-13T03:38:00Z,UCwQhhYZDmqyNj9hjJ-xH0rw,Grade 7 Araling Panlipunan Q1 Ep3: Mga Anyong Lupa at Anyong Tubig sa Asya,"Grade 7 Araling Panlipunan
Quarter 1
Episode 3 : Mga Anyong Lupa at Anyong Tubig sa Asya
Teacher : Leo Angeles","{'title': 'Grade 7 Araling Panlipunan Q1 Ep3: Mga Anyong Lupa at Anyong Tubig sa Asya', 'description': 'Grade 7 Araling Panlipunan\nQuarter 1\nEpisode 3 : Mga Anyong Lupa at Anyong Tubig sa Asya\nTeacher : Leo Angeles'}","['DepEd', 'DepEd TV', 'Online Learning', 'DepEd Online', 'Deped tv official', 'depedtv', 'deped module']",7
PT19M31S,hd,65878,1366,48,2020-11-10T07:00:49Z,UCwQhhYZDmqyNj9hjJ-xH0rw,Grade 7 Science Q1 Ep3: Characteristics of Elements and Compounds,"Grade 7 Science 
Quarter 1
Episode 3: Characteristics of Elements and Compounds
Teacher: Maricon N. Samin","{'title': 'Grade 7 Science Q1 Ep3: Characteristics of Elements and Compounds', 'description': 'Grade 7 Science \nQuarter 1\nEpisode 3: Characteristics of Elements and Compounds\nTeacher: Maricon N. Samin'}","['DepEd', 'DepEd TV', 'Online Learning', 'DepEd Online', 'Deped tv official', 'depedtv', 'deped module']",7
PT25M33S,hd,22110,477,23,2020-11-07T03:28:14Z,UCwQhhYZDmqyNj9hjJ-xH0rw,Grade 7 Math Q1 Ep6: Addition & Subtraction of Integers,"Grade 7 Math
Quarter 1
Episode 6 : Addition & Subtraction of Integers
Teacher : Jobelle Mostoles","{'title': 'Grade 7 Math Q1 Ep6: Addition & Subtraction of Integers', 'description': 'Grade 7 Math\nQuarter 1\nEpisode 6 : Addition & Subtraction of Integers\nTeacher : Jobelle Mostoles'}","['DepEd', 'DepEd TV', 'Online Learning', 'DepEd Online', 'Deped tv official', 'depedtv', 'deped module']",7
PT25M36S,hd,23193,507,32,2020-11-07T03:25:37Z,UCwQhhYZDmqyNj9hjJ-xH0rw,Grade 7 Math Q1 Ep7: Multiplication & Division of Integers,"Grade 7 Math
Quarter 1
Episode 7 :  Multiplication & Division of Integers
Teacher : Jobelle Mostoles","{'title': 'Grade 7 Math Q1 Ep7: Multiplication & Division of Integers', 'description': 'Grade 7 Math\nQuarter 1\nEpisode 7 :  Multiplication & Division of Integers\nTeacher : Jobelle Mostoles'}","['DepEd', 'DepEd TV', 'Online Learning', 'DepEd Online', 'Deped tv official', 'depedtv', 'deped module']",7
PT22M57S,hd,14581,245,0,2020-11-06T09:37:10Z,UCwQhhYZDmqyNj9hjJ-xH0rw,Grade 7 Filipino Q1 Ep6: Pabula Anga Hatol ng Kuneho,"Grade 7 Filipino
Quarter 1
Episode 6 : Pabula Ang Hatol ng Kuneho
Teacher : Antonio Jr. ""A.C."" Maaghop","{'title': 'Grade 7 Filipino Q1 Ep6: Pabula Anga Hatol ng Kuneho', 'description': 'Grade 7 Filipino\nQuarter 1\nEpisode 6 : Pabula Ang Hatol ng Kuneho\nTeacher : Antonio Jr. ""A.C."" Maaghop'}","['DepEd', 'DepEd TV', 'Online Learning', 'DepEd Online', 'Deped tv official', 'depedtv', 'deped module']",7
PT24M52S,hd,69534,1517,75,2020-11-06T09:42:36Z,UCwQhhYZDmqyNj9hjJ-xH0rw,Grade 7 English Q1 Ep9: Direct and Reported Speech (Part 1),"Grade 7 English
Quarter 1
Episode 9:  Direct and Reported Speech (Part 1)
Teacher : Mutya P. Vistan","{'title': 'Grade 7 English Q1 Ep9: Direct and Reported Speech (Part 1)', 'description': 'Grade 7 English\nQuarter 1\nEpisode 9:  Direct and Reported Speech (Part 1)\nTeacher : Mutya P. Vistan'}","['DepEd', 'DepEd TV', 'Online Learning', 'DepEd Online', 'Deped tv official', 'depedtv', 'deped module']",7
PT22M16S,hd,16853,281,28,2020-11-06T09:21:27Z,UCwQhhYZDmqyNj9hjJ-xH0rw,Grade 7 English Q1 Ep10: Direct and Reported Speech (Part 2),"Grade 7 English
Quarter 1
Episode 10 : Direct and Reported Speech (Part 2)
Teacher : Mutya P. Vistan","{'title': 'Grade 7 English Q1 Ep10: Direct and Reported Speech (Part 2)', 'description': 'Grade 7 English\nQuarter 1\nEpisode 10 : Direct and Reported Speech (Part 2)\nTeacher : Mutya P. Vistan'}","['DepEd', 'DepEd TV', 'Online Learning', 'DepEd Online', 'Deped tv official', 'depedtv', 'deped module']",7
PT25M23S,hd,37515,808,39,2020-11-05T05:02:14Z,UCwQhhYZDmqyNj9hjJ-xH0rw,Grade 7 Math Q1 Ep5: Absolute Values and Addition of Integers,"Grade 7 Math
Quarter 1
Episode 5 :  Absolute Values and Addition of Integers
Teacher : Jobelle Mostoles","{'title': 'Grade 7 Math Q1 Ep5: Absolute Values and Addition of Integers', 'description': 'Grade 7 Math\nQuarter 1\nEpisode 5 :  Absolute Values and Addition of Integers\nTeacher : Jobelle Mostoles'}","['DepEd', 'DepEd TV', 'Online Learning', 'DepEd Online', 'Deped tv official', 'depedtv', 'deped module']",7
PT22M43S,hd,10693,197,0,2020-11-05T04:50:07Z,UCwQhhYZDmqyNj9hjJ-xH0rw,Grade 7 Filipino Q1 Ep7: Pabula,"Grade 7 Filipino
Quarter 1
Episode 7 : Pabula
Teacher : Antonio Jr. ""A.C"" Maaghop","{'title': 'Grade 7 Filipino Q1 Ep7: Pabula', 'description': 'Grade 7 Filipino\nQuarter 1\nEpisode 7 : Pabula\nTeacher : Antonio Jr. ""A.C"" Maaghop'}","['DepEd', 'DepEd TV', 'Online Learning', 'DepEd Online', 'Deped tv official', 'depedtv', 'deped module']",7
PT20M43S,hd,22665,429,18,2020-11-05T03:57:14Z,UCwQhhYZDmqyNj9hjJ-xH0rw,Grade 7 English Q1 Ep6: Passive and Active Voices (Part 2),"Grade 7 English
Quarter 1
Episode 6: Passive and Active Voices (Part 2)
Teacher : Mutya P. Vistan","{'title': 'Grade 7 English Q1 Ep6: Passive and Active Voices (Part 2)', 'description': 'Grade 7 English\nQuarter 1\nEpisode 6: Passive and Active Voices (Part 2)\nTeacher : Mutya P. Vistan'}","['DepEd', 'DepEd TV', 'Online Learning', 'DepEd Online', 'Deped tv official', 'depedtv', 'deped module']",7
PT24M35S,hd,76201,1611,52,2020-11-05T04:00:26Z,UCwQhhYZDmqyNj9hjJ-xH0rw,Grade 7 English Q1 Ep5: Passive and Active Voices (Part 1),"Grade 7 English
Quarter 1
Episode 5 : Passive and Active Voices (Part 1)
Teacher :  Mutya P. Vistan","{'title': 'Grade 7 English Q1 Ep5: Passive and Active Voices (Part 1)', 'description': 'Grade 7 English\nQuarter 1\nEpisode 5 : Passive and Active Voices (Part 1)\nTeacher :  Mutya P. Vistan'}","['DepEd', 'DepEd TV', 'Online Learning', 'DepEd Online', 'Deped tv official', 'depedtv', 'deped module']",7
PT20M44S,hd,44666,941,27,2020-11-04T07:50:02Z,UCwQhhYZDmqyNj9hjJ-xH0rw,Grade 7 English Q1 Ep8: Past and Past Perfect Tenses,"Grade 7 English 
Quarter 1
Episode 8 : Past and Past Perfect Tenses
Teacher : Mutya P Vistan","{'title': 'Grade 7 English Q1 Ep8: Past and Past Perfect Tenses', 'description': 'Grade 7 English \nQuarter 1\nEpisode 8 : Past and Past Perfect Tenses\nTeacher : Mutya P Vistan'}","['DepEd', 'DepEd TV', 'Online Learning', 'DepEd Online', 'Deped tv official', 'depedtv', 'deped module']",7
PT24M1S,hd,74238,1325,75,2020-10-27T03:56:07Z,UCwQhhYZDmqyNj9hjJ-xH0rw,Grade 7 Filipino Q1 Ep1: Kwentong Bayan ng Meranao,"Grade 7 Filipino
Quarter 1
Episode 1 : Kwentong Bayan ng Meranao
Teacher :  Antonio Jr. Maaghop","{'title': 'Grade 7 Filipino Q1 Ep1: Kwentong Bayan ng Meranao', 'description': 'Grade 7 Filipino\nQuarter 1\nEpisode 1 : Kwentong Bayan ng Meranao\nTeacher :  Antonio Jr. Maaghop'}","['DepEd', 'DepEd TV', 'Online Learning', 'DepEd Online', 'Deped tv official', 'depedtv', 'deped module']",7
PT21M1S,hd,9586,119,7,2020-10-27T03:20:45Z,UCwQhhYZDmqyNj9hjJ-xH0rw,Grade 7 Filipino Q1 Ep4: Kuwentong Bayan ng Zamboanga (Part 2),"Grade 7 Filipino
Quarter 1
Episode 4 : Kuwentong Bayan ng Zamboanga (Part 2)
Teacher : Antonio Jr. Maaghop","{'title': 'Grade 7 Filipino Q1 Ep4: Kuwentong Bayan ng Zamboanga (Part 2)', 'description': 'Grade 7 Filipino\nQuarter 1\nEpisode 4 : Kuwentong Bayan ng Zamboanga (Part 2)\nTeacher : Antonio Jr. Maaghop'}","['DepEd', 'DepEd TV', 'Online Learning', 'DepEd Online', 'Deped tv official', 'depedtv', 'deped module']",7
PT20M,hd,13247,166,13,2020-10-27T03:18:30Z,UCwQhhYZDmqyNj9hjJ-xH0rw,Grade 7 Filipino Q1 Ep3: Kuwentong Bayan ng Zamboanga (Part 1),"Grade 7 Filipino
Quarter 1
Episode 3: Kuwentong Bayan ng Zamboanga (Part 1)
Teacher: Antonio Jr. Maaghop","{'title': 'Grade 7 Filipino Q1 Ep3: Kuwentong Bayan ng Zamboanga (Part 1)', 'description': 'Grade 7 Filipino\nQuarter 1\nEpisode 3: Kuwentong Bayan ng Zamboanga (Part 1)\nTeacher: Antonio Jr. Maaghop'}","['DepEd', 'DepEd TV', 'Online Learning', 'DepEd Online', 'Deped tv official', 'depedtv', 'deped module']",7
PT24M6S,hd,56674,1396,146,2020-10-27T02:20:50Z,UCwQhhYZDmqyNj9hjJ-xH0rw,Grade 7 Math Q1 Ep2: Sets (Part 2),"Grade 7 Math
Quarter 1
Episode 2: Sets (Part 2)
Teacher: Janet Dar-Juan","{'title': 'Grade 7 Math Q1 Ep2: Sets (Part 2)', 'description': 'Grade 7 Math\nQuarter 1\nEpisode 2: Sets (Part 2)\nTeacher: Janet Dar-Juan'}","['DepEd', 'DepEd TV', 'Online Learning', 'DepEd Online', 'Deped tv official', 'depedtv', 'deped module']",7
PT20M46S,hd,57703,1223,53,2020-10-26T07:04:35Z,UCwQhhYZDmqyNj9hjJ-xH0rw,Grade 7 English Q1 Ep2: Completing an Analogy,"Grade 7 English
Quarter 1
Episode 2: Completing an Analogy
Teacher: Mutya Vistan","{'title': 'Grade 7 English Q1 Ep2: Completing an Analogy', 'description': 'Grade 7 English\nQuarter 1\nEpisode 2: Completing an Analogy\nTeacher: Mutya Vistan'}","['DepEd', 'DepEd TV', 'Online Learning', 'DepEd Online', 'Deped tv official', 'depedtv', 'deped module']",7
PT20M17S,hd,46866,855,39,2020-10-21T17:36:06Z,UCwQhhYZDmqyNj9hjJ-xH0rw,Grade 7 English Q1 Ep4: Identifying the Genre of a Material Viewed (Part 2),"Grade 7 English 
Quarter 1
Episode 4: Identifying the Genre of a Material Viewed  (Part 2)
Teacher: Mutya P. Vistan","{'title': 'Grade 7 English Q1 Ep4: Identifying the Genre of a Material Viewed (Part 2)', 'description': 'Grade 7 English \nQuarter 1\nEpisode 4: Identifying the Genre of a Material Viewed  (Part 2)\nTeacher: Mutya P. Vistan'}",,7
PT20M7S,hd,16967,257,7,2020-10-21T15:26:57Z,UCwQhhYZDmqyNj9hjJ-xH0rw,Grade 7 Filipino Q1 Ep2: Kuwentong Bayan ng Merenao,"Grade 7 Filipino 
Quarter 1
Episode 2: Kuwentong Bayan ng Merenao
Teacher: Antonio ""AC"" Maaghop Jr.","{'title': 'Grade 7 Filipino Q1 Ep2: Kuwentong Bayan ng Merenao', 'description': 'Grade 7 Filipino \nQuarter 1\nEpisode 2: Kuwentong Bayan ng Merenao\nTeacher: Antonio ""AC"" Maaghop Jr.'}",,7
PT22M51S,hd,113070,2280,95,2020-10-21T17:29:02Z,UCwQhhYZDmqyNj9hjJ-xH0rw,Grade 7 English Q1 Ep3: Identifying the Genre of a Material Viewed (Part 1),"Grade 7 English 
Quarter 1
Episode 3: Identifying the Genre of a Material Viewed (Part 1)
Teacher: Mutya P. Vistan","{'title': 'Grade 7 English Q1 Ep3: Identifying the Genre of a Material Viewed (Part 1)', 'description': 'Grade 7 English \nQuarter 1\nEpisode 3: Identifying the Genre of a Material Viewed (Part 1)\nTeacher: Mutya P. Vistan'}",,7
PT18M44S,hd,17684,374,20,2020-10-21T17:42:20Z,UCwQhhYZDmqyNj9hjJ-xH0rw,Grade 7 ESP Q1 Ep2: Ako Ngayon,"Grade 7 Edukasyon sa Pagpapakatao 
Quarter 1
Episode 2: Ako Ngayon
Teacher Broadcaster: Whisper P. Salinas","{'title': 'Grade 7 ESP Q1 Ep2: Ako Ngayon', 'description': 'Grade 7 Edukasyon sa Pagpapakatao \nQuarter 1\nEpisode 2: Ako Ngayon\nTeacher Broadcaster: Whisper P. Salinas'}",,7
PT20M4S,hd,173467,3925,143,2020-10-15T17:02:50Z,UCwQhhYZDmqyNj9hjJ-xH0rw,Grade 7 Science Q1 Ep1: Scientific Ways of Acquiring Knowledge and Solving Problems,"Grade 7 Science 
Quarter 1
Episode 1: Scientific Ways of Acquiring Knowledge and Solving Problems
Teacher: Maricon Samin","{'title': 'Grade 7 Science Q1 Ep1: Scientific Ways of Acquiring Knowledge and Solving Problems', 'description': 'Grade 7 Science \nQuarter 1\nEpisode 1: Scientific Ways of Acquiring Knowledge and Solving Problems\nTeacher: Maricon Samin'}",,7
PT22M31S,hd,62154,1621,0,2020-10-15T16:59:51Z,UCwQhhYZDmqyNj9hjJ-xH0rw,Grade 7 ESP Q1 Ep1: Ako Ngayon,"Grade 7 Edukasyon sa Pagpapakatao
Quarter 1
Episode 1: Ako Ngayon
Teacher: Whisper Salinas","{'title': 'Grade 7 ESP Q1 Ep1: Ako Ngayon', 'description': 'Grade 7 Edukasyon sa Pagpapakatao\nQuarter 1\nEpisode 1: Ako Ngayon\nTeacher: Whisper Salinas'}",,7
PT24M30S,sd,10874,270,9,2020-10-15T16:27:04Z,UCwQhhYZDmqyNj9hjJ-xH0rw,Grade 7 Araling Panlipunan Q1 Ep4: Klima at Behitasyon ng Asya or Vegetation Cover,"Grade 7 Araling Panlipunan 
Quarter 1
Episode 4: Klima at Behitasyon ng Asya or Vegetation Cover
Teacher: Leo Angeles","{'title': 'Grade 7 Araling Panlipunan Q1 Ep4: Klima at Behitasyon ng Asya or Vegetation Cover', 'description': 'Grade 7 Araling Panlipunan \nQuarter 1\nEpisode 4: Klima at Behitasyon ng Asya or Vegetation Cover\nTeacher: Leo Angeles'}",,7
PT20M35S,sd,63439,1220,48,2020-10-13T02:41:40Z,UCwQhhYZDmqyNj9hjJ-xH0rw,Grade 7 Science Q1 Ep2: Scientific Ways of Acquiring Knowledge and Solving Problems,"Grade 7 Science 
Quarter 1
Episode 2: Scientific Ways of Acquiring Knowledge and Solving Problems
Teacher: Maricon Samin","{'title': 'Grade 7 Science Q1 Ep2: Scientific Ways of Acquiring Knowledge and Solving Problems', 'description': 'Grade 7 Science \nQuarter 1\nEpisode 2: Scientific Ways of Acquiring Knowledge and Solving Problems\nTeacher: Maricon Samin'}",,7
PT21M30S,hd,220197,5708,282,2020-10-04T12:54:11Z,UCwQhhYZDmqyNj9hjJ-xH0rw,Grade 7 English Q1 Ep1: Completing an Analogy,"Grade 7 English 
Quarter 1
Episode 1: Completing an Analogy
Teacher: Mutya Vistan","{'title': 'Grade 7 English Q1 Ep1: Completing an Analogy', 'description': 'Grade 7 English \nQuarter 1\nEpisode 1: Completing an Analogy\nTeacher: Mutya Vistan'}","['DepEd TV', 'DepEdTV', 'English', 'Grade 7']",7
PT21M1S,hd,217405,5109,421,2020-10-04T12:54:59Z,UCwQhhYZDmqyNj9hjJ-xH0rw,Grade 7 Math Q1 Ep1: Sets,"Grade 7 Math 
Quarter 1
Episode 1: Sets
Teacher: Janet Dar-Juan","{'title': 'Grade 7 Math Q1 Ep1: Sets', 'description': 'Grade 7 Math \nQuarter 1\nEpisode 1: Sets\nTeacher: Janet Dar-Juan'}",,7
PT26M59S,hd,51722,788,58,2021-09-20T05:34:31Z,UCwQhhYZDmqyNj9hjJ-xH0rw,Grade 8 SCIENCE Q1 Ep4: Newton's Laws of Motion,"Grade 8 SCIENCE 
Quarter 1
Episode 4: Newton's Laws of Motion
Teacher: Mark Joseph Valdez","{'title': ""Grade 8 SCIENCE Q1 Ep4: Newton's Laws of Motion"", 'description': ""Grade 8 SCIENCE \nQuarter 1\nEpisode 4: Newton's Laws of Motion\nTeacher: Mark Joseph Valdez""}","['DepEd', 'DepEd TV', 'Online Learning', 'DepEd Online', 'Deped tv official', 'depedtv', 'deped module', 'ibc depedtv', 'ibc13 deped tv', 'depedtv channel', 'ibc depedtv channel']",8
PT27M,hd,50114,924,17,2021-09-15T02:54:40Z,UCwQhhYZDmqyNj9hjJ-xH0rw,Grade 8 Music and Arts Q1 Ep1: Music of Cambodia/Arts and Crafts in Southeast Asia,"Grade 8 Music and Arts
Quarter 1
Episode 1: Music of Cambodia & Elements and Principles / Elements, Principles, and Characteristics of Arts and Crafts in Southeast Asia
Teacher: Jayson L. Dedal / Raffy L. Berina","{'title': 'Grade 8 Music and Arts Q1 Ep1: Music of Cambodia/Arts and Crafts in Southeast Asia', 'description': 'Grade 8 Music and Arts\nQuarter 1\nEpisode 1: Music of Cambodia & Elements and Principles / Elements, Principles, and Characteristics of Arts and Crafts in Southeast Asia\nTeacher: Jayson L. Dedal / Raffy L. Berina'}","['DepEd', 'DepEd TV', 'Online Learning', 'DepEd Online', 'Deped tv official', 'depedtv', 'deped module', 'ibc depedtv', 'ibc13 deped tv', 'depedtv channel', 'ibc depedtv channel']",8
PT25M14S,hd,30363,602,17,2021-02-03T06:04:52Z,UCwQhhYZDmqyNj9hjJ-xH0rw,Grade 8 Math Q1 Ep 6 Simplifying Rational Algebraic Expressions,"Grade 8 Math
Quarter 1
Episode 6 : Simplifying Rational Algebraic Expressions
Teacher : Joshua P. Salazar","{'title': 'Grade 8 Math Q1 Ep 6 Simplifying Rational Algebraic Expressions', 'description': 'Grade 8 Math\nQuarter 1\nEpisode 6 : Simplifying Rational Algebraic Expressions\nTeacher : Joshua P. Salazar'}","['DepEd', 'DepEd TV', 'Online Learning', 'DepEd Online', 'Deped tv official', 'depedtv', 'deped module', 'ibc depedtv', 'ibc13 deped tv', 'depedtv channel', 'ibc depedtv channel']",8
PT24M11S,hd,16738,309,22,2021-02-03T06:00:59Z,UCwQhhYZDmqyNj9hjJ-xH0rw,Grade 8 Math Q1 Ep 11 Slope of the Line,"Grade 8 Math
Quarter 1
Episode 11 : Slope of the Line
Teacher : Joshua P. Salazar","{'title': 'Grade 8 Math Q1 Ep 11 Slope of the Line', 'description': 'Grade 8 Math\nQuarter 1\nEpisode 11 : Slope of the Line\nTeacher : Joshua P. Salazar'}","['DepEd', 'DepEd TV', 'Online Learning', 'DepEd Online', 'Deped tv official', 'depedtv', 'deped module', 'ibc depedtv', 'ibc13 deped tv', 'depedtv channel', 'ibc depedtv channel']",8
PT23M50S,hd,15292,323,15,2021-02-03T06:01:14Z,UCwQhhYZDmqyNj9hjJ-xH0rw,Grade 8 Math Q1 Ep 12 Graphing Linear Equations,"Grade 8 Math
Quarter 1
Episode 12 : Graphing Linear Equations
Teacher : Joshua P. Salazar","{'title': 'Grade 8 Math Q1 Ep 12 Graphing Linear Equations', 'description': 'Grade 8 Math\nQuarter 1\nEpisode 12 : Graphing Linear Equations\nTeacher : Joshua P. Salazar'}","['DepEd', 'DepEd TV', 'Online Learning', 'DepEd Online', 'Deped tv official', 'depedtv', 'deped module', 'ibc depedtv', 'ibc13 deped tv', 'depedtv channel', 'ibc depedtv channel']",8
PT23M51S,hd,4781,79,4,2021-02-03T06:01:50Z,UCwQhhYZDmqyNj9hjJ-xH0rw,Grade 8 Math Q1 Ep 17 Solving Systems of Linear Equations by Substitution,"Grade 8 Math
Quarter 1
Episode 17 : Solving Systems of Linear Equations by Substitution
Teacher : Joshua P. Salazar","{'title': 'Grade 8 Math Q1 Ep 17 Solving Systems of Linear Equations by Substitution', 'description': 'Grade 8 Math\nQuarter 1\nEpisode 17 : Solving Systems of Linear Equations by Substitution\nTeacher : Joshua P. Salazar'}","['DepEd', 'DepEd TV', 'Online Learning', 'DepEd Online', 'Deped tv official', 'depedtv', 'deped module', 'ibc depedtv', 'ibc13 deped tv', 'depedtv channel', 'ibc depedtv channel']",8
PT23M2S,hd,7612,166,4,2021-02-03T05:58:44Z,UCwQhhYZDmqyNj9hjJ-xH0rw,Grade 8 Math  Q1 Ep 16 Graphing Systems of Linear Equations in Two Variables,"Grade 8 Math
Quarter 1
Episode 16 :  Graphing Systems of Linear Equations in Two Variables
Teacher : Joshua P. Salazar","{'title': 'Grade 8 Math  Q1 Ep 16 Graphing Systems of Linear Equations in Two Variables', 'description': 'Grade 8 Math\nQuarter 1\nEpisode 16 :  Graphing Systems of Linear Equations in Two Variables\nTeacher : Joshua P. Salazar'}","['DepEd', 'DepEd TV', 'Online Learning', 'DepEd Online', 'Deped tv official', 'depedtv', 'deped module', 'ibc depedtv', 'ibc13 deped tv', 'depedtv channel', 'ibc depedtv channel']",8
PT24M8S,hd,3507,66,0,2021-02-03T05:53:53Z,UCwQhhYZDmqyNj9hjJ-xH0rw,Grade 8 Math  Q1 Ep 18 Solving Systems of Linear Equations by Elimination,"Grade 8 Math
Quarter 1
Episode 18 : Solving Systems of Linear Equations by Elimination
Teacher : Joshua P. Salazar","{'title': 'Grade 8 Math  Q1 Ep 18 Solving Systems of Linear Equations by Elimination', 'description': 'Grade 8 Math\nQuarter 1\nEpisode 18 : Solving Systems of Linear Equations by Elimination\nTeacher : Joshua P. Salazar'}","['DepEd', 'DepEd TV', 'Online Learning', 'DepEd Online', 'Deped tv official', 'depedtv', 'deped module', 'ibc depedtv', 'ibc13 deped tv', 'depedtv channel', 'ibc depedtv channel']",8
PT24M58S,hd,14276,267,9,2021-02-03T04:06:55Z,UCwQhhYZDmqyNj9hjJ-xH0rw,Grade 8 Filipino Q1 Ep 5 Pagsulat ng Salawikain at Kasabihan,"Grade 8 Filipino
Quarter 1
Episode 5 : Pagsulat ng Salawikain at Kasabihan
Teacher : Ronnel B. Agoncillo","{'title': 'Grade 8 Filipino Q1 Ep 5 Pagsulat ng Salawikain at Kasabihan', 'description': 'Grade 8 Filipino\nQuarter 1\nEpisode 5 : Pagsulat ng Salawikain at Kasabihan\nTeacher : Ronnel B. Agoncillo'}","['DepEd', 'DepEd TV', 'Online Learning', 'DepEd Online', 'Deped tv official', 'depedtv', 'deped module', 'ibc depedtv', 'ibc13 deped tv', 'depedtv channel', 'ibc depedtv channel']",8
PT24M23S,hd,7473,137,8,2021-02-03T03:45:19Z,UCwQhhYZDmqyNj9hjJ-xH0rw,Grade 8 Filipino Q1 Ep 6 Pagsulat ng Karunungang-bayan ( Part 2),"Grade 8 Filipino
Quarter 1 
Episode 6 : Pagsulat ng Karunungang-bayan ( Part 2)
Teacher : Ronnel B. Agoncillo Jr.","{'title': 'Grade 8 Filipino Q1 Ep 6 Pagsulat ng Karunungang-bayan ( Part 2)', 'description': 'Grade 8 Filipino\nQuarter 1 \nEpisode 6 : Pagsulat ng Karunungang-bayan ( Part 2)\nTeacher : Ronnel B. Agoncillo Jr.'}","['DepEd', 'DepEd TV', 'Online Learning', 'DepEd Online', 'Deped tv official', 'depedtv', 'deped module', 'ibc depedtv', 'ibc13 deped tv', 'depedtv channel', 'ibc depedtv channel']",8
PT25M21S,hd,19525,378,0,2021-02-03T03:49:12Z,UCwQhhYZDmqyNj9hjJ-xH0rw,Grade 8 Filipino Q1 Ep 11 Iba't Ibang Teknik sa Pagpapalawak ng Paksa,"Grade 8 Filipino
Quarter 1
Episode 11 : Iba't Ibang Teknik sa Pagpapalawak ng Paksa
Teacher : Ronnel B. Agoncillo Jr.","{'title': ""Grade 8 Filipino Q1 Ep 11 Iba't Ibang Teknik sa Pagpapalawak ng Paksa"", 'description': ""Grade 8 Filipino\nQuarter 1\nEpisode 11 : Iba't Ibang Teknik sa Pagpapalawak ng Paksa\nTeacher : Ronnel B. Agoncillo Jr.""}","['DepEd', 'DepEd TV', 'Online Learning', 'DepEd Online', 'Deped tv official', 'depedtv', 'deped module', 'ibc depedtv', 'ibc13 deped tv', 'depedtv channel', 'ibc depedtv channel']",8
PT26M28S,hd,13496,255,0,2021-02-03T03:51:18Z,UCwQhhYZDmqyNj9hjJ-xH0rw,Grade 8 Filipino Q1 Ep 12 Pagsulat ng Talata,"Grade 8 Filipino
Quarter 1
Episode 12 : Pagsulat ng Talata
Teacher : Ronnel B. Agoncillo Jr.","{'title': 'Grade 8 Filipino Q1 Ep 12 Pagsulat ng Talata', 'description': 'Grade 8 Filipino\nQuarter 1\nEpisode 12 : Pagsulat ng Talata\nTeacher : Ronnel B. Agoncillo Jr.'}","['DepEd', 'DepEd TV', 'Online Learning', 'DepEd Online', 'Deped tv official', 'depedtv', 'deped module', 'ibc depedtv', 'ibc13 deped tv', 'depedtv channel', 'ibc depedtv channel']",8
PT20M15S,hd,70258,1222,42,2021-02-03T01:28:13Z,UCwQhhYZDmqyNj9hjJ-xH0rw,Grade 7/8 TLE Q1 Ep 1 Using Hand Tools,"Grade 7/8 Technology and Livelihood Education
Quarter 1
Episode 1 : Using Hand Tools
Teacher : Marco Paolo M. Victoriano","{'title': 'Grade 7/8 TLE Q1 Ep 1 Using Hand Tools', 'description': 'Grade 7/8 Technology and Livelihood Education\nQuarter 1\nEpisode 1 : Using Hand Tools\nTeacher : Marco Paolo M. Victoriano'}","['DepEd', 'DepEd TV', 'Online Learning', 'DepEd Online', 'Deped tv official', 'depedtv', 'deped module', 'ibc depedtv', 'ibc13 deped tv', 'depedtv channel', 'ibc depedtv channel']",8
PT17M34S,hd,7131,101,12,2021-02-03T01:26:14Z,UCwQhhYZDmqyNj9hjJ-xH0rw,Grade 7/8 TLE Q1 Ep 7 Testing Electronic Components (Part 1),"Grade 7/8 Technology and Livelihood Education
Quarter 1
Episode 7 : Testing Electronic Components (Part 1)
Teacher : Marco Paolo M. Victoriano","{'title': 'Grade 7/8 TLE Q1 Ep 7 Testing Electronic Components (Part 1)', 'description': 'Grade 7/8 Technology and Livelihood Education\nQuarter 1\nEpisode 7 : Testing Electronic Components (Part 1)\nTeacher : Marco Paolo M. Victoriano'}","['DepEd', 'DepEd TV', 'Online Learning', 'DepEd Online', 'Deped tv official', 'depedtv', 'deped module', 'ibc depedtv', 'ibc13 deped tv', 'depedtv channel', 'ibc depedtv channel']",8
PT22M17S,hd,37051,611,34,2021-02-03T01:22:56Z,UCwQhhYZDmqyNj9hjJ-xH0rw,Grade 7/8 TLE Q1 Ep 2 Components of a Computer System  (Part 1),"Grade 7/8 Technology and Livelihood Education
Quarter 1
Episode 2 : Components of a Computer System  (Part 1)
Teacher : Marco Paolo M. Victoriano","{'title': 'Grade 7/8 TLE Q1 Ep 2 Components of a Computer System  (Part 1)', 'description': 'Grade 7/8 Technology and Livelihood Education\nQuarter 1\nEpisode 2 : Components of a Computer System  (Part 1)\nTeacher : Marco Paolo M. Victoriano'}","['DepEd', 'DepEd TV', 'Online Learning', 'DepEd Online', 'Deped tv official', 'depedtv', 'deped module', 'ibc depedtv', 'ibc13 deped tv', 'depedtv channel', 'ibc depedtv channel']",8
